Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
156917,2020-08-15 15:21:07,213112402583773,fraud_Bednar Inc,travel,2.26,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,9d82c26d8019c506179ed59a14c19329,1376580067,34.43885,-81.437015,0
151378,2020-08-13 00:13:37,3514897282719543,fraud_Kuphal-Toy,food_dining,144.32,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,2685419b45af93de365a717ea2a77942,1376352817,43.424664,-77.158901,0
541085,2020-12-28 17:29:35,4446368897795790,"fraud_Nicolas, Hills and McGlynn",entertainment,84.83,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",1986-08-17,f6ce9269a79fab3e7421cfe2781a4b31,1388251775,36.985949,-75.387439,0
137222,2020-08-08 16:06:05,2235335206132667,fraud_Gerhold LLC,home,54.38,Maria,Rosales,F,6611 Parrish Garden Apt. 428,Waynesfield,OH,45896,40.6072,-83.9585,2089,Building control surveyor,1963-06-22,f83abadbff25cb20fdcc1acb076d0e91,1375977965,39.768463,-84.082972,0
29952,2020-06-30 23:34:37,4613314721966,"fraud_Yost, Schamberger and Windler",kids_pets,48.27,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,0e22221b93422334a0353d2c61870182,1372635277,35.546801,-81.08894000000001,0
325364,2020-10-23 19:53:06,6544734391390261,fraud_Rippin-VonRueden,health_fitness,17.7,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,828bc8ed499938f25bc22ab6dcdbf98b,1382557986,41.386978000000006,-86.617822,0
160628,2020-08-16 20:30:56,4587657402165341815,fraud_Hudson-Grady,shopping_pos,134.29,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,23026a73b30d696923cf7d8630568544,1376685056,40.377041,-87.56388199999999,0
212987,2020-09-04 17:09:05,4092452671396169678,fraud_Wilkinson PLC,kids_pets,3.52,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,6b61d086257095b6b5639690bbb1d899,1378314545,33.796034000000006,-78.467465,0
407800,2020-11-29 09:34:32,3560697798177746,"fraud_Robel, Cummerata and Prosacco",gas_transport,75.57,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,1955-05-06,d5f38eb62c222c120356e070b61ac63b,1385717672,34.696349,-115.852896,0
256485,2020-09-22 22:24:55,4810839835482794272,fraud_Fisher-Schowalter,shopping_net,6.9,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,f8edf0b37719d111c67460ac053b573c,1379888695,37.363664,-94.1815,0
130246,2020-08-05 11:19:55,2254799658404120,fraud_Friesen-Stamm,gas_transport,65.14,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,7ab4dd401b01320dea7f83144377d0a8,1375701595,30.720459,-83.937725,0
508906,2020-12-21 15:36:55,3525590521269779,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,39.16,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,817e0d8d16342faa477d7c09fd02491c,1387640215,35.38193,-78.920875,0
445517,2020-12-07 16:23:51,3576021480694169,"fraud_Streich, Rolfson and Wilderman",kids_pets,42.55,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,c40cf1cde43e1b58e8908eaac5e13389,1386433431,38.941755,-96.64693,0
305372,2020-10-14 13:54:34,30029052116970,fraud_Hirthe-Beier,health_fitness,74.62,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,e0811580ee8785af8953f4f918992c14,1381758874,42.918756,-79.670328,0
546966,2020-12-29 16:26:13,4069975342931683,fraud_Jakubowski Inc,home,26.34,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,b45a66c73ce64614b639e648dbcd8da2,1388334373,38.951651,-82.52972700000001,0
480098,2020-12-15 01:13:19,3598304579370089,fraud_Brekke and Sons,gas_transport,65.21,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,d37db1c97c5d4b706ae1feeef80b589e,1387069999,37.67705,-97.735877,0
384934,2020-11-18 09:03:11,3533012926413100,"fraud_Moen, Reinger and Murphy",grocery_pos,77.72,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,b33b20ea9e97d4d8679d2ad496c48d90,1384765391,42.533219,-74.624042,0
511352,2020-12-21 22:55:32,3501942333500073,fraud_Leannon-Ward,food_dining,4.73,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,7dff1874be68c51eda70a4817fc9aea2,1387666532,33.047549,-111.502818,0
70646,2020-07-15 09:44:21,4482427013979020,fraud_Friesen Inc,shopping_pos,4.03,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,422c869f7122e228488d09c2d5c53a1b,1373881461,39.035587,-83.04854300000001,0
418022,2020-12-01 09:11:58,4319584480204988982,fraud_Bins-Rice,gas_transport,58.02,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,4395e7195f108b576333d18cbea149e1,1385889118,36.89377,-82.853165,0
553108,2020-12-31 07:12:09,4502539526809429801,fraud_Cruickshank-Mills,entertainment,41.73,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,c80dea94c5c4e88fafbd4526995cd850,1388473929,37.129485,-90.789933,0
27415,2020-06-30 09:52:38,4265776278887457,fraud_Vandervort-Funk,grocery_pos,108.5,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,a232775f5cacd218adceefc588039bad,1372585958,35.578559000000006,-91.609962,0
491472,2020-12-17 19:14:42,3564839259330465,fraud_Thiel Ltd,travel,5.87,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,b0c8740c07e2415ae190ce82e45d046b,1387307682,39.015645,-121.706398,0
302942,2020-10-13 13:10:00,3531606252458308,"fraud_Schiller, Blanda and Johnson",home,67.64,Juan,Taylor,M,7911 Campbell Crossing Apt. 725,Stoneham,MA,2180,42.4828,-71.0978,21437,Artist,1964-06-25,f4ee99a8f075ed283afe9ed692f6fb81,1381669800,42.945799,-71.33313299999999,0
379571,2020-11-16 12:54:41,30541100351706,fraud_Jacobi Inc,health_fitness,24.06,Derrick,George,M,575 Chapman Union,Spring,TX,77379,30.0377,-95.5326,316665,"Education officer, museum",1990-09-12,e6ac5d5d3557ec1bcc30bd28ad1da56c,1384606481,29.487735,-95.326951,0
165615,2020-08-18 03:41:59,4623560839669,"fraud_Ruecker, Beer and Collier",shopping_net,4.74,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,c019888f02fc92eca43be6291ca2207b,1376797319,41.678218,-94.509561,0
495794,2020-12-18 22:02:46,4979422371139333,fraud_Roob-Okuneva,health_fitness,14.66,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,7aed602ca35b70e43b21abe8b952ff65,1387404166,41.207104,-98.535685,0
543719,2020-12-29 02:50:40,501831082224,"fraud_Lehner, Mosciski and King",misc_net,5.36,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,e98e652fdbb2376780f607213462663c,1388285440,41.881211,-78.905253,0
272898,2020-09-30 03:57:44,180065479077096,"fraud_Okuneva, Schneider and Rau",shopping_pos,21.77,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,7c0e32b9db41a8c0b59786796817e64e,1380513464,40.107922,-77.344243,0
75459,2020-07-17 17:02:04,5154903938030655,fraud_Fisher Inc,shopping_net,3.72,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,1993-10-05,00b8fed755be34414957c350b59485c4,1374080524,36.789802,-79.621065,0
243134,2020-09-17 13:03:57,4939976756738216,fraud_Weimann-Lockman,kids_pets,57.49,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,36cb4a6ab11f6eeaed2ffeb24f98e53a,1379423037,26.637639,-98.899412,0
512965,2020-12-22 06:14:35,2305336922781618,"fraud_Zieme, Bode and Dooley",gas_transport,61.07,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,248008f9a5433ead9f06126afd42c031,1387692875,39.810235,-92.213386,0
409851,2020-11-30 00:53:32,180094419304907,fraud_Flatley Group,misc_pos,59.27,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,192e98a4b5f664922f712b7c4cca67e3,1385772812,33.968173,-117.21936200000002,0
529483,2020-12-26 13:29:45,30290551782700,"fraud_Pouros, Walker and Spencer",kids_pets,55.43,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,eebd9e6db4b506c0b978ea9bfbcbd994,1388064585,35.929392,-88.19058199999999,0
392725,2020-11-22 14:30:28,30596478689301,"fraud_Conroy, Balistreri and Gorczany",health_fitness,89.85,Daniel,Graham,M,28223 Ward Summit Apt. 664,Arvada,CO,80005,39.8422,-105.1097,122111,Hotel manager,1987-05-23,d1e5d7100860ef99fff330768969ac86,1385130628,40.785627000000005,-105.224351,0
366486,2020-11-10 09:05:37,213156747557083,fraud_Parisian and Sons,gas_transport,65.85,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,ce7c52b881518a24f2917c67ac998a4c,1384074337,34.834654,-117.474372,0
84144,2020-07-20 14:56:50,2286236465059468,"fraud_Hermiston, Pacocha and Smith",health_fitness,71.23,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,19ea71e8617fda66ae8c2e25bd97d8d9,1374332210,37.816721,-93.703027,0
320407,2020-10-20 22:36:14,180084576295055,fraud_Jakubowski Group,food_dining,87.33,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,a6ffedc2c604944a93d25eef631c39a5,1382308574,28.269464000000003,-97.113567,0
498230,2020-12-19 15:20:57,30135235368675,"fraud_Berge, Kautzer and Harris",personal_care,28.99,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,5c02db8581b32e3747f77c5138393c81,1387466457,39.923175,-93.899986,0
515911,2020-12-22 17:45:31,4198470814557,fraud_Schaefer Ltd,kids_pets,47.26,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,c3da97fe78c3d32f7e15e1723853aa82,1387734331,40.942731,-95.255143,0
323626,2020-10-22 21:40:49,3558652751678952,fraud_Kovacek Ltd,travel,9.43,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,828e372e1e030ce1d1a437124416e059,1382478049,32.941519,-95.194971,0
73244,2020-07-16 17:35:04,3541160328600277,fraud_Zulauf LLC,personal_care,35.2,Jason,Singh,M,4720 Anna Ways,Murrayville,IL,62668,39.5723,-90.2379,1512,Commercial/residential surveyor,2003-05-07,2330fc9d1c2341cebf17db97467fac05,1373996104,40.223806,-90.404652,0
389157,2020-11-20 20:06:05,213157767990030,fraud_Mayert Group,shopping_pos,1.9,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,d86bd6ff7db399592b09945027f3d8d1,1384977965,40.914004,-109.044874,0
553030,2020-12-31 06:32:23,4449530933957323,fraud_Zemlak Group,misc_net,247.14,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,27f836a720669346ce3fad7f659b0b01,1388471543,37.395201,-123.189612,0
157609,2020-08-15 21:26:24,630484879808,fraud_Lynch-Wisozk,home,94.51,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,c66acf60a5212a4df485f687d1c1b2b7,1376601984,35.973206,-120.61937,0
537816,2020-12-28 04:54:26,30150717898388,fraud_Rempel Inc,shopping_net,7.67,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,b83f9ec165cffc2ceb159a6632abcd74,1388206466,34.212891,-86.821694,0
515108,2020-12-22 15:07:08,5359543825610251,fraud_Block Group,misc_pos,1.58,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,ecc5138478ecced7e9660087e5b734f8,1387724828,46.561008,-111.408459,0
503029,2020-12-20 15:57:02,3573030041201292,fraud_Kozey-Kuhlman,personal_care,54.68,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,5208f424d95f9eef6e86abdc742233cc,1387555022,40.357263,-109.695524,0
35252,2020-07-03 15:44:30,3589289942931264,fraud_Kilback and Sons,entertainment,122.54,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,78887b667667081716373c3756d5bca6,1372866270,43.964832,-97.406664,0
4849,2020-06-22 17:58:26,30150717898388,fraud_Bernier and Sons,kids_pets,140.05,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,0a2979498c63f0d1b60c0b0daed36276,1371923906,35.501833000000005,-86.65656,0
133661,2020-08-07 02:24:52,60416207185,"fraud_Stroman, Hudson and Erdman",gas_transport,50.85,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,e60f8951e4974ef5135a21158f7c591f,1375842292,43.449362,-107.976494,0
533690,2020-12-27 12:30:08,4586260469584,fraud_Kulas Group,health_fitness,86.87,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,2fdc954541b0ca86902e3085c592708a,1388147408,39.766948,-94.219417,0
364806,2020-11-09 20:02:56,375534208663984,"fraud_Bahringer, Osinski and Block",food_dining,65.57,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,01a0d960d15491ebec72364de29bd9f6,1384027376,38.154122,-79.136088,0
32775,2020-07-02 12:26:47,6011652924285713,"fraud_Haley, Jewess and Bechtelar",shopping_pos,6.98,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,0b61f5e2edd100a4c1e327e3203b7706,1372768007,37.361296,-92.140481,0
352648,2020-11-04 02:19:32,213199865312311,"fraud_Boehm, Predovic and Reinger",misc_pos,245.15,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14,5a1044dd9e75e4d02805007847e96d4d,1383531572,34.15712,-84.827602,0
136435,2020-08-08 07:53:16,6011348830550197,fraud_Hills-Olson,grocery_net,61.41,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,ed87e78304a5b0387987b94e74f3bfeb,1375948396,32.778604,-86.69417299999999,0
28723,2020-06-30 17:09:02,4800395067176717,"fraud_Weber, Thiel and Hammes",kids_pets,134.51,Daniel,Owens,M,88794 Mandy Lodge Apt. 874,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,aa6890c11eb83d1d922581fc8168825e,1372612142,41.810363,-97.667087,0
201821,2020-08-31 09:37:39,5456712664803820,fraud_Metz-Boehm,shopping_pos,2.23,Pamela,Matthews,F,36659 Smith Club Apt. 080,Llano,NM,87543,36.1486,-105.6648,247,Architectural technologist,1961-10-24,9378fbb783c1f2cdd31a7000ddb7151e,1377941859,37.068019,-106.646187,0
342790,2020-10-31 15:38:41,30501624614310,fraud_Gottlieb-Hansen,personal_care,8.84,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,a9b08161fd7f72f0c42fa471c52ff02c,1383233921,31.81218,-80.883916,0
173442,2020-08-21 04:54:25,4800395067176717,"fraud_Rowe, Batz and Goodwin",grocery_pos,126.8,Daniel,Owens,M,88794 Mandy Lodge Apt. 874,Howells,NE,68641,41.6964,-96.9858,1063,Research scientist (maths),1928-04-02,287078a6a1aff91dae09b50beadbcc07,1377060865,41.512743,-97.367459,0
65630,2020-07-13 21:19:15,4826655832045236,fraud_Adams-Barrows,health_fitness,12.59,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,c76b3999a3818527c47c6dd02decf00e,1373750355,41.998908,-69.320042,0
332831,2020-10-26 19:51:41,4306630852918,fraud_Bode-Schuster,kids_pets,19.65,Maureen,Garza,F,169 Edward Inlet,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,c5e68e3a23dda4ea12bc27def75e629f,1382817101,39.454291,-90.768351,0
218774,2020-09-07 05:05:20,676173792455,fraud_Bauch-Raynor,grocery_pos,98.95,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,4304f2b1142a5f023b17371fd89970ae,1378530320,34.716361,-117.967382,0
358788,2020-11-07 17:14:56,375974680629816,fraud_Schiller Ltd,personal_care,29.83,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,cab52242447a4f1bc5acfa308531411b,1383844496,41.211945,-72.896043,0
201831,2020-08-31 09:41:24,345832460465610,fraud_Paucek-Wiza,grocery_net,95.23,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,2633a99c937720396848677d69ce8ab1,1377942084,38.509117,-77.554109,0
52555,2020-07-09 09:31:22,6011438889172900,fraud_Kilback LLC,grocery_pos,196.87,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,303f839598491496ebdcf99b77786a2d,1373362282,34.821436,-91.833781,0
113157,2020-07-30 19:44:27,676372984911,fraud_Bode-Schuster,kids_pets,7.45,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,e607d6cb7674b80aa92e9d28af59c4a4,1375213467,39.200343,-98.658472,0
394908,2020-11-23 09:02:48,30153452207526,fraud_Christiansen-Gusikowski,misc_pos,7.38,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,052dfef1214249149342f785eeac87a2,1385197368,30.965894,-99.142492,0
154519,2020-08-14 13:43:22,4587577161160601,fraud_Barton LLC,kids_pets,81.27,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,57c3e9af038ce9e1476385e6a35d794c,1376487802,43.509984,-68.529368,0
116419,2020-08-01 07:00:30,213161869125933,"fraud_Raynor, Feest and Miller",gas_transport,67.09,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,1d40230198a66307ceba301cd072b013,1375340430,43.964808000000005,-71.68934,0
40463,2020-07-05 14:51:01,4048508450704760,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,8.2,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.36600000000001,-98.0054,1749,"Surveyor, mining",1973-05-07,e5aa8d2be636b0e2498816e3e576be4e,1373035861,40.896296,-98.255243,0
266387,2020-09-27 23:34:23,4006047418382,fraud_Beier LLC,entertainment,8.14,Robert,Sanchez,M,7314 Johnson Square Apt. 296,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,7d0b0d0c10d9ea1b23cfa640822e127e,1380324863,37.791838,-84.405686,0
324297,2020-10-23 07:54:12,3519607465576254,fraud_Koepp-Witting,grocery_pos,123.43,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,03f0974ed20895af530614703fe5b31c,1382514852,40.141375,-124.144148,0
354434,2020-11-05 06:54:26,213161293389774,"fraud_Runolfsdottir, Mueller and Hand",entertainment,21.89,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,f5a07c2537cc23b1ce58d391f731325c,1383634466,43.674352,-77.23845,0
360402,2020-11-08 11:08:49,60416207185,fraud_Emard Inc,gas_transport,80.11,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,5fb9fc3d649fc521b010a0bdd7e96392,1383908929,43.411625,-109.496618,0
323576,2020-10-22 20:59:57,3500969075198072,fraud_Beier-Hyatt,shopping_pos,134.9,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,14621a0b514ee5984a9c75fb5ab89687,1382475597,46.564928,-117.030829,0
321183,2020-10-21 10:18:04,2254917871818484,"fraud_Rodriguez, Yost and Jenkins",misc_net,73.43,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,483711d70143e244f0d265c6aeb6cc90,1382350684,37.394673,-75.52135899999999,0
165984,2020-08-18 06:41:55,2254917871818484,"fraud_Rodriguez, Yost and Jenkins",misc_net,434.74,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,45fbb3178ad6a984329a773decb72991,1376808115,38.907415,-76.887121,0
399635,2020-11-24 20:27:21,180049032966888,fraud_Connelly PLC,food_dining,62.52,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,0eecdfbed3bf3233daa851f18f499fd0,1385324841,45.706608,-89.853338,0
21444,2020-06-28 20:38:48,4917187576956394,"fraud_Zemlak, Tillman and Cremin",personal_care,5.59,Joel,Rivera,M,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",1944-11-11,7360d82866e435296cb665d8a500d081,1372451928,35.752437,-96.593927,0
527886,2020-12-26 01:44:40,4500002361389,"fraud_Heathcote, Yost and Kertzmann",shopping_net,4.76,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,1965-04-07,efd85ec92c70234ecdb04edfd29c031b,1388022280,38.082091,-76.529286,0
237983,2020-09-15 02:03:01,180031190491743,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,52.39,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,0736670293a2a85891268b7e0190cff3,1379210581,29.874572,-87.269037,0
134390,2020-08-07 12:00:50,4855488158131690372,"fraud_O'Reilly, Mohr and Purdy",home,77.09,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993-09-29,289ccfdcbf85ae1edc7aa83667237512,1375876850,43.902316,-71.533578,0
350484,2020-11-03 10:34:21,5104807169438134,"fraud_Heller, Gutmann and Zieme",grocery_pos,199.29,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,11978,40.8295,-72.6473,3255,Financial trader,1978-07-08,2a9ee372906af14c56466f5e4cd3ff43,1383474861,40.966852,-72.45196999999999,0
347427,2020-11-02 11:32:15,213195754007681,fraud_Pfeffer and Sons,shopping_pos,7.57,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,44fbf54739c8836e640551dbed09399d,1383391935,40.769936,-92.375527,0
263128,2020-09-26 18:02:36,30273037698427,fraud_Dickinson Ltd,misc_pos,328.83,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,666eb4208bfe7f4af20e9d422fbc249d,1380218556,35.678837,-92.183797,0
161081,2020-08-16 23:16:00,213199865312311,"fraud_Torp, Muller and Borer",health_fitness,21.22,Christopher,Miller,M,493 Fitzgerald Fields Suite 454,Varnell,GA,30756,34.9298,-84.9885,74,Pensions consultant,1944-05-14,bbcf99eb305e474e7849984d0b9a281a,1376694960,34.923336,-85.116785,0
71832,2020-07-15 23:23:06,4958589671582726883,"fraud_McDermott, Osinski and Morar",home,36.89,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,fbce867db580e02aa2ab449679d67ec8,1373930586,38.736455,-76.35658199999999,0
220561,2020-09-07 18:23:31,3565943051129759,fraud_Kautzer and Sons,personal_care,50.88,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,1963-05-23,e5c4add0f7215fa9d9d450a8213fc7af,1378578211,43.208712,-93.791097,0
430034,2020-12-04 11:28:42,4922710831011201,fraud_Hills-Witting,shopping_net,2.34,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,1941-03-07,05817d56b40cf95f64158c23abd0eeb5,1386156522,40.058434000000005,-79.46139699999999,0
